Project ID,Project Name,Owner,City/State,Unit,Tenant,Tenant SF,Tenant Category,Original Category,Main Mix Group,Size Bucket,Is Grocery,Is Available,Is Anchor by SF,Explicit Anchor,0-10K Store,Manual Check Notes,TJ Address,PDF File,PDF Path,Site Plan Image Path
BRX006,Cosby Station,Brixmor,,08,Available,2010,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,10,Available,2000,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,03,La Salsa Mexican Restaurant,2995,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,04,Nails 1st,2181,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,05,Quantum Wellness,1108,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,06,Great Clips,1260,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,07,Queen Bee Brazilian Wax,2100,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,09,Paws and Bubbles Grooming Comp,1380,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,11,Publix,56077,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,12,World Finance,1500,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,13,Lee's Cleaners,1500,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,NAP01,Wells Fargo,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,NAP02,Chase,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Cosby Station - Property Brochure.pdf,,
BRX006,Cosby Station,Brixmor,,NAP03,Veterinarian,0,Pet Service,,Service,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Cosby Station - Property Brochure.pdf,,
BRX007,Eastlake Plaza,Brixmor,,01,DashMart,6400,Grocery,,Food,3k-10k,TRUE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,04,JJ’s Pizzeria,1600,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,05,Crunch,31500,Other,,Other,10k+,FALSE,FALSE,TRUE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,07,Cajun Meat Company,2250,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,08,Cookie Nip Studio Kitchen,2230,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,09,Debora K Brazilian Aesthetic C,2400,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,11,Pink Me Up Brazilian Nail Salo,1200,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,12,CosmoProf,2296,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,13,Academy Ballroom,5100,Education,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,Eastlake Plaza - Site Plan.pdf,,
BRX007,Eastlake Plaza,Brixmor,,NAP01,Wells Fargo,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Eastlake Plaza - Site Plan.pdf,,
BRX008,Grand Crossing,Brixmor,,03,Available,2800,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,05,Available,2200,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,14,Available,1160,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,01,Busch's Fresh Foods Market,43396,Other,,Other,10k+,FALSE,FALSE,TRUE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,02,Ace Hardware,8000,Hardware,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,02A,Ace Hardware,3833,Hardware,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,04,The UPS Store,2400,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,06,Nothing Bundt Cakes,2400,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,07,Deka Lash,1200,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,08,Crumbl Cookies,2400,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,09,Elevate Chiropractic,1200,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,11A,Soccer World,4800,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,15,Mancino's Pizza,2160,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,15A,Brighton Nutrition,1200,Specialty Food,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,16,Fantastic Sams,2640,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,17,Company K Dance Studio,3600,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP01,Chase,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP02,Wong Express House,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP03,Sprint,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP04,Edward Jones,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP05,Tubby's Sandwich Shop,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP06,NAP,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX008,Grand Crossing,Brixmor,,NAP07,Grand Traverse Pie Co.,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Grand Crossing - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,1A,Available,1875,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,29,Available,1875,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,1,Popeyes Louisiana Kitchen,1875,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,2,The Halal Guys,1423,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,3,H Mart,41767,Other,,Other,10k+,FALSE,FALSE,TRUE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,4,Atlantic Bank,2025,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,5,Liquor Fellers,2250,Wine / Liquor,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,6,Sally Beauty Supply,1500,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,7,MyEyeDr.,1500,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,8,The UPS Store,1125,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,9,Crav Wings,1350,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,10,Paris Baguette,2850,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,11,AT&T,975,Telecom,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,12,Romano At Law and the Law Offi,1425,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,13,Make My Fish,1071,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,14,Highridge Plaza Tobacco Store,650,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,15/16,Bella Nail & Tip,1200,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,17,The Lion King,500,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,18,Hapag Filipino Cuisine,1160,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,19,TAKO,1460,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,20,Highridge Fishery,1125,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,21,Body & Foot Relax Center,1500,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,22/23,A & S Pork Store,2775,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,24/25,Achieve Martial Arts,2475,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,26,Dolce Vita Kidz Salon,1125,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,27,Highridge Bagel Factory,1850,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,28,ChocoLand,420,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,29A,Cleanrite,3375,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX009,Highridge Plaza,Brixmor,,30,Rancho Grande,4000,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Highridge Plaza - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2599,Available,2100,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2607,Available,1125,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,1,Available,0,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2595,Pueblos Mexican Restaurant,3000,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2603,Pizza Hut,1500,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2611,Vape A Lot,1000,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2613,Well Groomed Pets,1400,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2623,Great Clips,1200,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2627,Workout Anytime,6000,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2633,100% Chiropractic,2000,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2635,Boutique Flats,6500,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2639,T-Mobile,1500,Telecom,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2643,Allure Nail Bar,1500,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2647,China Garden Chinese Restauran,1500,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2651,Wing Fi,1500,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2655,Kroger,54139,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2659,State Farm,1344,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2663,PrimeMail,1344,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2667,Mathnasium,1344,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,2671,Club Pilates,1965,Fitness,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,0,NAP01 Zaxby's,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,NAP02,Bank OZK,0,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,NAP03,SunTrust Bank,0,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,NAP04,Meineke,0,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Keith Bridge Commons - Property Brochure.pdf,,
BRX010,Keith Bridge Commons,Brixmor,,NAP05,The Goddard School,0,Education,,Service,0-3k,FALSE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Keith Bridge Commons - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0007,Available,1600,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,2A,AT&T,1202,Telecom,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,2B,China Gourmet,1316,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0004,Key Food,26762,Other,,Other,10k+,FALSE,FALSE,TRUE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0005A,Kings Park Pharmacy,2200,Pharmacy,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0005B,Affinity Nails & Spa,1800,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0006,Diner Dash,1600,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0008,Gino's Pizza & Restaurant,2840,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0009,Vasari Salon,1200,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0010,Kings Park Cleaners,2030,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0011,T.J. Maxx,25608,Apparel,,Soft Goods,10k+,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX011,Kings Park Plaza,Brixmor,,0012,Chase,4050,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Kings Park Plaza - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,100,Winn-Dixie,46295,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,101B,China Star Restaurant,1200,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,102,"Amour Beautiful Nails, Lashes, & Brows",1600,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,103,CBD American Shaman,1600,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,104,"Chris A. Castellano, DDS",1600,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,105,Holiday Cafe / Italian Kitchen,2480,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX012,Lake St. Charles,Brixmor,,106,Justin's Pizza,1040,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Lake St. Charles - Property Brochure.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,02,Available,2500,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,03,Available,2000,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,06,Available,1500,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,07,Available,4515,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,1,Available,0,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,04,Pet Supplies Plus,7500,Pet Supply,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,04A,Busy Bees,6000,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,05,Raini Nail Salon,1500,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,NAP01,Walmart,0,Grocery,Grocery,Food,0-3k,TRUE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Lunenburg Crossing - Site Plan.pdf,,
BRX013,Lunenburg Crossing,Brixmor,,NAP02,Hannaford Bros.,0,Grocery,,Food,0-3k,TRUE,FALSE,FALSE,,,"NAP / outparcel, not counted in GLA",,Lunenburg Crossing - Site Plan.pdf,,
BRX014,Lynn Marketplace,Brixmor,,1,Available,0,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0001,Crunch,20427,Other,,Other,10k+,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0001B,Dental Dreams,3740,Medical,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0001C,Sherwin-Williams,3675,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0001E,Masis Staffing Solutions,1526,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,01A,Stop & Compare,23385,Other,,Other,10k+,FALSE,FALSE,TRUE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0002,S&N Dollar City,2300,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0003,Rainbow Shops,8000,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0004,Pollo Campero,2550,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0005,Sally Beauty Supply,1700,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0006,Diamond Skin & Body Spa,2267,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0007,Hour Glass Cleaners,1955,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0008,Bank of America,5000,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX014,Lynn Marketplace,Brixmor,,0009,Pizza Hut,1700,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Lynn Marketplace - Property Brochure.pdf,,
BRX015,Martin Downs Town Center,Brixmor,,0001,Hand & Stone Massage and Facial Spa,2800,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Martin Downs Town Center - Property Brochure.pdf,,
BRX015,Martin Downs Town Center,Brixmor,,0001A,Publix Liquor,1400,Grocery,,Food,0-3k,TRUE,FALSE,FALSE,,,,,Martin Downs Town Center - Property Brochure.pdf,,
BRX015,Martin Downs Town Center,Brixmor,,0002,The UPS Store,1400,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,Martin Downs Town Center - Property Brochure.pdf,,
BRX015,Martin Downs Town Center,Brixmor,,0003,Publix,56146,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,Martin Downs Town Center - Property Brochure.pdf,,
